track_name,artist_names,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Feline (with Polo G & Trippie Redd),"Juice WRLD, Polo G, Trippie Redd",0.575,0.619,0.0,1.0,-6.662999999999999,0.322,0.0208,0.0,0.10300000000000001,0.29600000000000004,110.109,212204.0
Feliz Navidad,José Feliciano,0.514,0.818,2.0,1.0,-9.642000000000001,0.0451,0.406,1.93e-06,0.299,0.9670000000000001,148.733,182307.0
Fell In Luv (feat. Bryson Tiller),"Playboi Carti, Bryson Tiller",0.657,0.6679999999999999,2.0,1.0,-6.2079999999999975,0.136,0.0273,0.0,0.32,0.22699999999999998,162.997,206333.0
Ferxxo 100,Feid,0.701,0.568,8.0,0.0,-3.389,0.067,0.252,0.0,0.153,0.5770000000000001,164.062,167973.0
Fiel,"Los Legendarios, Wisin, Jhay Cortez",0.8490000000000001,0.701,6.0,0.0,-4.407,0.06,0.40700000000000003,0.0,0.11199999999999999,0.505,98.005,261667.0
Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",0.8390000000000001,0.711,6.0,0.0,-4.7330000000000005,0.0473,0.39799999999999996,2.02e-06,0.11800000000000001,0.573,97.99,349547.0
Fifteen (Taylor’s Version),Taylor Swift,0.5589999999999999,0.6459999999999999,7.0,1.0,-4.61,0.0272,0.11599999999999999,0.0,0.32,0.289,95.46600000000001,294419.0
Film out,BTS,0.499,0.7090000000000001,10.0,1.0,-6.404,0.134,0.29600000000000004,0.0,0.331,0.314,164.032,214621.0
Filter,BTS,0.779,0.762,10.0,0.0,-5.188,0.0631,0.0224,0.0,0.121,0.8590000000000001,110.04299999999999,180221.0
Final Warning,NLE Choppa,0.847,0.912,11.0,1.0,-3.1289999999999996,0.257,0.0781,0.0,0.142,0.88,81.486,156895.0
Finesse Out The Gang Way (feat. Lil Baby),"Lil Durk, Lil Baby",0.738,0.885,1.0,0.0,-4.159,0.126,0.213,0.0,0.098,0.49,100.508,186283.0
Fingers Crossed,Lauren Spencer-Smith,0.56,0.473,5.0,1.0,-7.23,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0
Finish Line,Trippie Redd,0.674,0.7609999999999999,1.0,1.0,-4.497,0.0575,0.10099999999999999,0.0,0.126,0.431,147.93,142655.0
First Class,Jack Harlow,0.902,0.5820000000000001,5.0,0.0,-5.902,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948.0
First Times,Ed Sheeran,0.5870000000000001,0.267,8.0,1.0,-9.206,0.0349,0.84,0.0,0.121,0.35200000000000004,98.845,185853.0
Fish Scale,YoungBoy Never Broke Again,0.8690000000000001,0.616,1.0,0.0,-5.76,0.285,0.0254,0.0,0.105,0.342,145.82399999999996,170959.0
Fix You,Coldplay,0.209,0.41700000000000004,3.0,1.0,-8.74,0.0338,0.16399999999999998,0.00196,0.113,0.124,138.178,295533.0
Flashing Lights,"Kanye West, Dwele",0.639,0.628,6.0,0.0,-7.5779999999999985,0.0399,0.0381,0.0,0.386,0.43,90.48200000000001,237507.0
Flight's Booked,Drake,0.593,0.41,3.0,0.0,-13.097000000000001,0.0531,0.8859999999999999,0.0993,0.115,0.201,122.584,254407.0
Floating Through Space,"Sia, David Guetta",0.575,0.8440000000000001,6.0,0.0,-4.89,0.07200000000000001,0.00172,0.0,0.114,0.27699999999999997,104.914,177801.0
Flocky Flocky (feat. Travis Scott),"Don Toliver, Travis Scott",0.8,0.541,10.0,0.0,-5.05,0.0375,0.0252,0.0,0.146,0.19399999999999998,135.99,183514.0
Flossin’ (feat. YoungBoy Never Broke Again),"Internet Money, YoungBoy Never Broke Again",0.755,0.605,4.0,0.0,-6.175,0.0909,0.138,0.0,0.107,0.141,80.057,168000.0
Flower Shops (feat. Morgan Wallen),"ERNEST, Morgan Wallen",0.527,0.461,7.0,1.0,-5.9079999999999995,0.0269,0.11800000000000001,0.0,0.0831,0.22699999999999998,128.153,214405.0
Flowers,Lauren Spencer-Smith,0.684,0.449,3.0,1.0,-9.738,0.611,0.8690000000000001,0.0,0.0881,0.341,66.165,157373.0
Flowers Need Rain,"Preston Pablo, Banx & Ranx",0.655,0.539,1.0,0.0,-7.596,0.08,0.028999999999999998,0.0,0.17,0.221,119.914,168126.0
Fly As Me,"Bruno Mars, Anderson .Paak, Silk Sonic",0.7829999999999999,0.627,2.0,1.0,-8.521,0.102,0.007559999999999998,0.0,0.0606,0.48,100.025,219389.0
Fly Away,Tones And I,0.8059999999999999,0.513,4.0,1.0,-6.2079999999999975,0.0685,0.217,0.0,0.217,0.503,124.988,178157.0
Follow You,Imagine Dragons,0.542,0.732,9.0,1.0,-5.956,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644.0
Fondo de Bikini,Leon Leiden,0.858,0.514,11.0,0.0,-6.346,0.0797,0.16399999999999998,4.72e-06,0.0805,0.8740000000000001,147.018,184369.0
For My Hand (feat. Ed Sheeran),"Burna Boy, Ed Sheeran",0.87,0.479,9.0,1.0,-7.779,0.165,0.161,0.000157,0.209,0.7170000000000001,104.059,159124.0
For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",0.823,0.586,6.0,0.0,-6.606,0.2,0.114,0.0,0.193,0.34700000000000003,125.971,190476.0
For Tonight,Giveon,0.442,0.517,9.0,1.0,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867,193822.0
For Youth,BTS,0.633,0.511,2.0,1.0,-5.665,0.0368,0.434,0.0,0.248,0.29,116.855,264481.0
For the Love of New York (with Nicki Minaj),"Polo G, Nicki Minaj",0.542,0.596,5.0,0.0,-6.9060000000000015,0.26,0.201,0.0,0.0802,0.4370000000000001,96.476,175899.0
Forever,Labrinth,0.563,0.45899999999999996,4.0,0.0,-7.7810000000000015,0.0292,0.92,0.7240000000000001,0.11,0.19699999999999998,79.983,202536.0
Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift,0.546,0.273,9.0,1.0,-9.208,0.0308,0.8190000000000001,0.0,0.13699999999999998,0.271,118.75299999999999,267833.0
Forever & Always (Taylor’s Version),Taylor Swift,0.598,0.821,10.0,1.0,-4.433,0.0447,0.0231,0.0,0.14300000000000002,0.6729999999999999,128.03,225328.0
Forever After All,Luke Combs,0.48700000000000004,0.65,0.0,1.0,-5.195,0.0253,0.191,0.0,0.0933,0.456,151.964,232533.0
Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,0.611,0.552,7.0,1.0,-5.827999999999999,0.031,0.256,0.0,0.134,0.41,116.012,263533.0
Forgot About Dre,"Dr. Dre, Eminem",0.924,0.74,8.0,1.0,-1.2990000000000002,0.0774,0.0827,0.0,0.163,0.621,133.974,222293.0
Formula,Labrinth,0.574,0.664,11.0,1.0,-6.068,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870.0
Fortunate Son,Creedence Clearwater Revival,0.64,0.6629999999999999,0.0,1.0,-7.516,0.0374,0.201,0.00806,0.152,0.6629999999999999,132.77,140773.0
Fountains (with Tems),"Drake, Tems",0.843,0.485,10.0,0.0,-8.735,0.195,0.18100000000000002,0.0675,0.107,0.6890000000000001,100.053,192418.0
Fractions,Nicki Minaj,0.924,0.523,0.0,1.0,-6.362,0.132,0.011000000000000001,0.0,0.17,0.14400000000000002,131.892,181690.0
Freaks,Surf Curse,0.345,0.941,9.0,1.0,-9.918,0.0466,3.84e-05,0.633,0.0511,0.40700000000000003,179.62599999999995,147062.0
Freaky Deaky,"Tyga, Doja Cat",0.799,0.653,2.0,0.0,-5.452999999999999,0.037000000000000005,0.019,0.0,0.0935,0.23600000000000002,104.01899999999999,215281.0
Free Nata,Natanael Cano,0.748,0.716,9.0,0.0,-5.2620000000000005,0.0387,0.66,0.0,0.0711,0.684,140.054,186857.0
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",0.8240000000000001,0.862,2.0,1.0,-3.424,0.126,0.0076,0.000132,0.303,0.8009999999999999,122.98,169153.0
From Austin,Zach Bryan,0.5,0.485,0.0,1.0,-7.94,0.0422,0.633,1.26e-06,0.107,0.379,109.755,207453.0
From My Window,Juice WRLD,0.7020000000000001,0.514,4.0,0.0,-6.6739999999999995,0.0432,0.129,0.0,0.10400000000000001,0.133,76.982,187212.0
From The D 2 The LBC (with Snoop Dogg),"Eminem, Snoop Dogg",0.73,0.785,9.0,0.0,-7.9860000000000015,0.243,0.105,0.0,0.0445,0.596,82.037,215120.0
From The Garden (feat. Lil Uzi Vert),"Isaiah Rashad, Lil Uzi Vert",0.866,0.64,6.0,0.0,-6.195,0.413,0.000697,0.00011399999999999999,0.7020000000000001,0.636,142.04,189307.0
Frosty The Snowman,Ella Fitzgerald,0.579,0.502,8.0,1.0,-7.57,0.0513,0.733,0.0,0.281,0.836,76.816,131733.0
Frosty the Snowman,The Ronettes,0.382,0.879,7.0,1.0,-7.584,0.0642,0.228,0.0,0.408,0.5589999999999999,143.741,136307.0
Frozen,Lil Baby,0.514,0.65,6.0,1.0,-8.867,0.499,0.138,0.0,0.10300000000000001,0.23600000000000002,127.428,179149.0
Fuck Love (feat. Trippie Redd),"XXXTENTACION, Trippie Redd",0.797,0.5329999999999999,0.0,0.0,-9.74,0.0412,0.0172,0.000152,0.10300000000000001,0.32899999999999996,131.036,146520.0
Fuentes de Ortiz,Ed Maverick,0.83,0.159,1.0,1.0,-14.460999999999999,0.0383,0.946,2.02e-05,0.36200000000000004,0.18899999999999997,104.95,207400.0
Fuera del mercado,Danny Ocean,0.45299999999999996,0.6729999999999999,8.0,1.0,-5.649,0.14400000000000002,0.32,0.0,0.131,0.266,92.06,159849.0
Fuerte No Soy,Intocable,0.659,0.433,11.0,0.0,-11.015,0.0362,0.11699999999999999,0.00042699999999999997,0.0829,0.455,125.556,267333.0
Fuga Pa Cali 2,Grupo Los de la O,0.743,0.89,7.0,0.0,-5.4510000000000005,0.0837,0.366,0.0,0.0966,0.809,107.635,196864.0
Fumando Mota,Los Lara,0.599,0.499,7.0,1.0,-6.5489999999999995,0.0685,0.49,1.64e-06,0.0897,0.562,170.907,201205.0
GANG GANG (with Lil Wayne),"Polo G, Lil Wayne",0.752,0.563,3.0,0.0,-8.066,0.209,0.146,0.0,0.10300000000000001,0.551,145.05,178776.0
GHETTO GATSBY (FEAT. ALICIA KEYS),"Brent Faiyaz, Alicia Keys",0.524,0.233,3.0,0.0,-12.991,0.10400000000000001,0.8690000000000001,4.59e-06,0.369,0.585,175.805,198005.0
GHOST TOWN,Benson Boone,0.391,0.335,0.0,1.0,-10.064,0.0763,0.389,0.0,0.102,0.11599999999999999,174.185,193733.0
GIRL LIKE ME,"Black Eyed Peas, Shakira",0.9640000000000001,0.486,2.0,1.0,-8.891,0.188,0.0194,0.04,0.0694,0.318,124.05799999999999,220659.0
GNF (OKOKOK),Polo G,0.753,0.659,8.0,1.0,-9.671,0.41600000000000004,0.659,0.0,0.098,0.45899999999999996,146.02200000000005,116256.0
GO (feat. Juice WRLD),"The Kid LAROI, Juice WRLD",0.48700000000000004,0.74,6.0,1.0,-4.973,0.0944,0.157,0.0,0.612,0.522,73.779,181688.0
GOLD STACKS,Future,0.763,0.526,5.0,0.0,-6.752999999999999,0.355,0.00937,2.25e-06,0.111,0.36200000000000004,181.856,162333.0
GOLDWING,Billie Eilish,0.654,0.303,5.0,0.0,-13.943,0.126,0.755,0.159,0.0957,0.168,160.095,151537.0
"GRAVITY (FEAT. TYLER, THE CREATOR)","Brent Faiyaz, DJ Dahi, Tyler, The Creator",0.541,0.619,1.0,0.0,-8.746,0.254,0.16699999999999998,0.00633,0.14400000000000002,0.491,163.908,214693.0
GREECE (feat. Drake),"DJ Khaled, Drake",0.695,0.34299999999999997,5.0,1.0,-10.798,0.0432,0.0743,1.04e-06,0.107,0.22899999999999998,85.84,218902.0
Gangsta's Paradise,"Coolio, L.V.",0.647,0.514,8.0,1.0,-10.05,0.0593,0.0655,0.0,0.39799999999999996,0.386,79.975,240693.0
Gasoline,The Weeknd,0.728,0.741,6.0,0.0,-7.075,0.0473,0.000582,0.00206,0.33,0.31,123.006,212166.0
Genius (feat. Lil Tjay & Swae Lee),"Pop Smoke, Lil Tjay, Swae Lee",0.723,0.667,2.0,1.0,-7.524,0.35100000000000003,0.256,0.0,0.261,0.396,143.04399999999995,208112.0
Get Along Better,"Drake, Ty Dolla $ign",0.32,0.466,8.0,1.0,-6.77,0.0374,0.00645,0.0,0.133,0.33799999999999997,177.69299999999996,229304.0
Get Into It (Yuh),Doja Cat,0.912,0.655,8.0,0.0,-6.029,0.162,0.315,3.39e-05,0.0894,0.7929999999999999,91.94200000000001,138293.0
Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",0.6579999999999999,0.294,4.0,0.0,-8.533,0.0321,0.42200000000000004,5.2000000000000004e-05,0.0749,0.358,74.038,278180.0
Getting Older,Billie Eilish,0.599,0.128,10.0,1.0,-17.261,0.109,0.9740000000000001,0.121,0.115,0.3670000000000001,159.679,244221.0
Ghost,Justin Bieber,0.601,0.741,2.0,1.0,-5.569,0.0478,0.185,2.9100000000000013e-05,0.415,0.441,153.96,153190.0
Ghostbusters,Ray Parker Jr.,0.778,0.7190000000000001,4.0,1.0,-9.698,0.0345,0.0123,0.0262,0.297,0.7290000000000001,115.4,239133.0
Ginseng Strip 2002,Yung Lean,0.601,0.7120000000000001,1.0,1.0,-9.433,0.0431,0.0848,0.0,0.479,0.386,114.99799999999999,154000.0
Girasol,Christian Nodal,0.662,0.895,9.0,0.0,-2.909,0.128,0.299,0.0,0.203,0.965,166.108,341269.0
Girl At Home (Taylor's Version),Taylor Swift,0.691,0.736,5.0,1.0,-6.974,0.0326,0.00955,1.88e-05,0.10099999999999999,0.612,125.089,220520.0
Girl Of My Dreams (with SUGA of BTS),"Juice WRLD, SUGA, BTS",0.603,0.7709999999999999,9.0,1.0,-6.336,0.0627,0.19399999999999998,0.0,0.13,0.332,139.988,226149.0
Girls Want Girls (with Lil Baby),"Drake, Lil Baby",0.767,0.43799999999999994,7.0,0.0,-8.726,0.29,0.18100000000000002,0.0,0.142,0.381,86.975,221980.0
Glad You Exist,Dan + Shay,0.748,0.551,11.0,1.0,-6.12,0.0349,0.235,0.0,0.11900000000000001,0.66,103.95299999999999,144533.0
Glasses,A Boogie Wit da Hoodie,0.624,0.602,5.0,0.0,-6.5710000000000015,0.23,0.249,0.0,0.10300000000000001,0.63,100.197,202134.0
Glimpse of Us,Joji,0.44,0.317,8.0,1.0,-9.258,0.0531,0.8909999999999999,4.78e-06,0.141,0.268,169.91400000000004,233456.0
Go Crazy,"Chris Brown, Young Thug",0.755,0.578,0.0,0.0,-8.932,0.145,0.316,0.0,0.25,0.581,94.148,176960.0
"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Latto)","Chris Brown, Future, Latto, Young Thug, Lil Durk",0.721,0.565,0.0,0.0,-9.157,0.28,0.248,0.0,0.284,0.597,93.8,227234.0
Go Hard,Juice WRLD,0.6409999999999999,0.445,7.0,0.0,-7.94,0.12,0.625,7.8e-06,0.11900000000000001,0.0534,145.30200000000005,134689.0
Go Part 1 (with G Herbo),"Polo G, G Herbo",0.664,0.375,1.0,1.0,-9.767999999999999,0.387,0.0135,0.0,0.11699999999999999,0.145,171.78400000000005,161627.0
God Breathed,Kanye West,0.325,0.311,10.0,1.0,-7.481,0.0442,0.289,6.74e-05,0.11,0.0789,92.744,333462.0
God Rest Ye Merry Gentlemen,Bing Crosby,0.45,0.20199999999999999,0.0,0.0,-9.169,0.0365,0.983,0.00913,0.122,0.721,88.625,139333.0
Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",0.8079999999999999,0.745,10.0,0.0,-5.26,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,210800.0
Goin Up,Lil Tjay,0.732,0.672,10.0,0.0,-8.462,0.14800000000000002,0.0642,0.0,0.121,0.16,137.03,140601.0
Going Bad (feat. Drake),"Meek Mill, Drake",0.889,0.496,4.0,0.0,-6.365,0.0905,0.259,0.0,0.252,0.544,86.00299999999999,180522.0
Golden,Harry Styles,0.44799999999999995,0.838,4.0,0.0,-5.2570000000000014,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0
Gone,ROSÉ,0.647,0.377,6.0,1.0,-6.002999999999999,0.0375,0.594,0.0,0.0768,0.653,79.936,207164.0
Gone Are The Days (feat. James Gillespie),"Kygo, James Gillespie",0.528,0.45299999999999996,4.0,1.0,-9.398,0.0396,0.355,1.06e-06,0.10400000000000001,0.281,119.76100000000001,196678.0
Good Day,Twenty One Pilots,0.684,0.677,7.0,1.0,-7.355,0.0401,0.11,0.00975,0.34,0.37,142.048,204401.0
Good Days,SZA,0.436,0.655,1.0,0.0,-8.37,0.0583,0.499,8.1e-06,0.688,0.41200000000000003,121.00200000000001,279204.0
Good Girl,Charlotte Cardin,0.738,0.24100000000000002,10.0,0.0,-8.243,0.0494,0.741,0.0,0.0759,0.252,139.80700000000002,158747.0
Good Looking,Suki Waterhouse,0.364,0.561,4.0,1.0,-9.076,0.03,0.0776,0.000348,0.125,0.266,150.07,214800.0
Good News,Pop Smoke,0.573,0.504,10.0,1.0,-8.116,0.21899999999999997,0.23600000000000002,0.0,0.12,0.526,126.655,46993.0
Good Ones,Charli XCX,0.764,0.672,7.0,0.0,-5.947,0.0293,0.07200000000000001,3.32e-06,0.0806,0.789,129.049,136614.0
Goodbye,Bo Burnham,0.725,0.308,7.0,1.0,-9.941,0.039,0.604,0.0,0.121,0.154,126.061,249428.0
Goosebumps,HVME,0.767,0.659,1.0,1.0,-7.4289999999999985,0.0444,0.325,0.0,0.13,0.439,124.946,163208.0
Goosebumps - Remix,"Travis Scott, HVME",0.841,0.593,1.0,1.0,-7.846,0.0379,0.418,0.0,0.124,0.8079999999999999,124.917,162803.0
Gospel (with Eminem),"Dr. Dre, Eminem",0.919,0.8690000000000001,1.0,1.0,-4.441,0.23199999999999998,0.10300000000000001,1.2e-05,0.166,0.655,117.03,210027.0
Got It On Me,Pop Smoke,0.688,0.647,2.0,1.0,-7.257999999999999,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580.0
Gracias - En Vivo,"Grupo Firme, Grupo Codiciado",0.578,0.8009999999999999,8.0,1.0,-4.665,0.071,0.171,0.0,0.6509999999999999,0.706,114.12,235221.0
Grandes Ligas,"Lupillo Rivera, Aleman, Santa Fe Klan, Snoop Dogg, B-Real",0.813,0.875,7.0,0.0,-3.7680000000000002,0.188,0.29,0.0,0.0292,0.74,90.04899999999998,240000.0
Grapejuice,Harry Styles,0.645,0.721,5.0,1.0,-4.394,0.0336,0.35700000000000004,0.14300000000000002,0.204,0.88,182.928,191959.0
"Gravity (feat. Tyler, The Creator)","Brent Faiyaz, DJ Dahi, Tyler, The Creator",0.539,0.615,1.0,0.0,-8.746,0.252,0.17300000000000001,0.0056,0.14400000000000002,0.493,163.924,214693.0
HACIENDO QUE ME AMAS,Bad Bunny,0.584,0.41100000000000003,10.0,0.0,-7.147,0.0838,0.8690000000000001,4.47e-05,0.0955,0.41200000000000003,169.93400000000003,217769.0
HANDSOMER,Russ,0.8859999999999999,0.6509999999999999,8.0,1.0,-6.412999999999999,0.222,0.188,0.0,0.11,0.47600000000000003,81.985,143415.0
HANDSOMER (Remix) (Feat. Ktlyn),"Russ, Ktlyn",0.8909999999999999,0.62,8.0,1.0,-6.822,0.157,0.17600000000000002,1.59e-06,0.10300000000000001,0.535,82.035,143415.0
HEAL YOUR HEART (INTERLUDE),Brent Faiyaz,0.287,0.332,1.0,0.0,-10.15,0.0433,0.6779999999999999,0.00375,0.11,0.204,177.804,75043.0
HENTAI,ROSALÍA,0.583,0.297,7.0,0.0,-11.273,0.406,0.879,0.0,0.127,0.29100000000000004,124.279,162907.0
HIGHEST IN THE ROOM,Travis Scott,0.598,0.4270000000000001,7.0,0.0,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0
HIT IT (feat. Saweetie & Lele Pons),"Black Eyed Peas, Saweetie, Lele Pons",0.867,0.85,8.0,1.0,-3.6,0.0415,0.145,6.13e-06,0.0627,0.7,104.995,235429.0
HOLIDAY,Lil Nas X,0.81,0.511,5.0,0.0,-6.9239999999999995,0.16399999999999998,0.12,0.0,0.0832,0.8370000000000001,151.947,154998.0
HOLY GHOST,Future,0.784,0.7190000000000001,11.0,0.0,-4.56,0.31,0.0215,2.27e-05,0.253,0.293,157.997,170267.0
HOME,Mike Dimes,0.895,0.46799999999999997,0.0,0.0,-5.777,0.37799999999999995,0.342,0.0,0.213,0.428,118.01899999999999,174915.0
HOT,"Daddy Yankee, Pitbull",0.898,0.677,11.0,0.0,-6.4220000000000015,0.243,0.0223,0.0,0.35,0.578,130.02700000000002,154493.0
HOT DEMON B!TCHES NEAR U ! ! !,"CORPSE, Night Lovell",0.7879999999999999,0.764,7.0,1.0,-4.053999999999999,0.254,0.009179999999999999,0.0,0.22399999999999998,0.841,100.095,96000.0
HOT WIND BLOWS (feat. Lil Wayne),"Tyler, The Creator, Lil Wayne",0.371,0.75,7.0,0.0,-5.3820000000000014,0.402,0.601,0.0,0.48200000000000004,0.7290000000000001,173.456,155293.0
HOTEL LOBBY (Unc & Phew),"Quavo, Takeoff",0.821,0.636,11.0,1.0,-4.479,0.16899999999999998,0.142,0.0,0.233,0.163,127.961,142657.0
HOY COBRÉ,Bad Bunny,0.86,0.725,11.0,1.0,-6.7,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,162151.0
HUMBLE.,Kendrick Lamar,0.9079999999999999,0.621,1.0,0.0,-6.638,0.102,0.00028199999999999997,5.39e-05,0.0958,0.42100000000000004,150.011,177000.0
Hablando Claro (En Vivo),"Grupo Firme, Grupo Recluta",0.547,0.715,10.0,1.0,-4.6819999999999995,0.0489,0.19899999999999998,0.0,0.11,0.7240000000000001,117.273,190671.0
Halley's Comet,Billie Eilish,0.40299999999999997,0.159,1.0,0.0,-16.727999999999998,0.10400000000000001,0.961,0.0121,0.34,0.0381,72.38,234761.0
Happier Than Ever,Billie Eilish,0.332,0.225,0.0,1.0,-8.697000000000001,0.0348,0.767,0.00349,0.128,0.297,81.055,298899.0
Happier Than Ever - Edit,Billie Eilish,0.33399999999999996,0.599,0.0,1.0,-5.742000000000001,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444.0
Happy Holiday / The Holiday Season,Andy Williams,0.462,0.402,0.0,1.0,-13.792,0.0353,0.825,0.0,0.18899999999999997,0.7,148.95600000000005,157000.0
Happy Hour,"Felix Cartal, Kiiara",0.625,0.855,5.0,0.0,-3.1839999999999997,0.0401,0.00324,0.0,0.742,0.303,120.00399999999999,168000.0
Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",0.321,0.64,2.0,1.0,-10.023,0.0324,0.28,0.0,0.718,0.414,146.172,214333.0
Hard Feelings,Alicia Moffet,0.36200000000000004,0.285,9.0,1.0,-9.436,0.0423,0.581,0.0,0.0809,0.201,62.352,199111.0
Hard For The Next (with Future),"Moneybagg Yo, Future",0.619,0.573,1.0,1.0,-7.277,0.39299999999999996,0.0352,0.0,0.228,0.376,175.187,166392.0
Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",0.7140000000000001,0.6709999999999999,5.0,1.0,-5.119,0.36200000000000004,0.289,0.0,0.325,0.6409999999999999,169.732,229827.0
Hasta Que Dios Diga,"Anuel AA, Bad Bunny",0.691,0.765,8.0,1.0,-4.727,0.111,0.46399999999999997,3.29e-06,0.203,0.855,174.021,246000.0
Hasta Que Me Olvides,Luis Miguel,0.6409999999999999,0.593,3.0,1.0,-7.883999999999999,0.0264,0.46,0.0,0.16899999999999998,0.4370000000000001,119.82799999999999,281000.0
Hasta la Miel Amarga (feat. Grupo Firme),"Luis Angel ""El Flaco"", Grupo Firme",0.573,0.424,8.0,1.0,-5.192,0.0388,0.433,0.0,0.10400000000000001,0.7490000000000001,135.154,258356.0
Hasta la Raíz,Natalia Lafourcade,0.585,0.643,3.0,1.0,-8.392000000000001,0.0395,0.201,0.000306,0.14400000000000002,0.5920000000000001,152.98,221800.0
Hate It Or Love It,"The Game, 50 Cent",0.802,0.785,9.0,1.0,-4.7810000000000015,0.207,0.14,0.0,0.12300000000000001,0.435,99.99799999999999,206400.0
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Marshmello, The Kid LAROI, Polo G",0.701,0.65,6.0,1.0,-6.313,0.10400000000000001,0.29100000000000004,0.0,0.11199999999999999,0.647,90.00299999999999,160212.0
Hats Off (feat. Travis Scott),"Lil Baby, Lil Durk, Travis Scott",0.596,0.65,9.0,1.0,-5.167000000000002,0.337,0.138,0.0,0.14,0.188,133.997,257428.0
Have Mercy,Chlöe,0.903,0.535,9.0,1.0,-6.434,0.0742,0.297,0.0,0.345,0.508,130.02200000000002,148779.0
Have You Ever Seen The Rain,Creedence Clearwater Revival,0.741,0.6970000000000001,0.0,1.0,-7.028,0.0277,0.0664,2.2800000000000002e-05,0.133,0.774,116.109,160133.0
Have Yourself A Merry Little Christmas,Judy Garland,0.156,0.184,6.0,1.0,-14.82,0.0393,0.97,0.00458,0.26,0.107,180.887,162333.0
Have Yourself A Merry Little Christmas,Sam Smith,0.43799999999999994,0.17800000000000002,5.0,1.0,-9.402000000000001,0.0414,0.9570000000000001,0.0,0.316,0.344,75.248,170964.0
Have Yourself a Merry Little Christmas,Michael Bublé,0.275,0.276,9.0,1.0,-11.395,0.0321,0.602,0.0016699999999999998,0.121,0.195,68.764,230307.0
Having Our Way (feat. Drake),"Migos, Drake",0.927,0.5379999999999999,1.0,1.0,-3.917,0.11599999999999999,0.0312,0.0,0.0945,0.221,125.98299999999999,278191.0
Hawái,Maluma,0.7829999999999999,0.727,6.0,0.0,-3.4539999999999997,0.389,0.185,2.46e-05,0.0626,0.5579999999999999,180.067,199112.0
Hawái - Remix,"Maluma, The Weeknd",0.7659999999999999,0.7879999999999999,6.0,0.0,-3.128,0.312,0.105,5.81e-06,0.142,0.609,179.984,200482.0
Hayloft,Mother Mother,0.527,0.922,9.0,0.0,-2.6660000000000004,0.0728,0.00475,0.000162,0.42200000000000004,0.49,95.975,181680.0
Hayloft II,Mother Mother,0.326,0.866,9.0,0.0,-4.541,0.10099999999999999,0.0044,7.37e-06,0.0912,0.172,178.18099999999995,215040.0
Háblame De Ti,Banda MS de Sergio Lizárraga,0.7809999999999999,0.5529999999999999,5.0,1.0,-4.598,0.0454,0.622,1.61e-06,0.0832,0.8320000000000001,145.06,190773.0
Head & Heart (feat. MNEK),"Joel Corry, MNEK",0.7340000000000001,0.8740000000000001,8.0,1.0,-3.158,0.0662,0.168,1.1400000000000001e-05,0.0489,0.905,122.95299999999999,166028.0
Headshot (feat. Polo G & Fivio Foreign),"Lil Tjay, Polo G, Fivio Foreign",0.8079999999999999,0.639,1.0,0.0,-7.266,0.27899999999999997,0.0802,0.0,0.15,0.395,118.0,144349.0
Headshots (4r Da Locals),Isaiah Rashad,0.894,0.615,3.0,1.0,-6.269,0.0826,0.0308,0.00921,0.309,0.6609999999999999,120.0,193209.0
Heart of a Giant (with Rod Wave),"Polo G, Rod Wave",0.802,0.588,8.0,1.0,-6.768,0.13699999999999998,0.498,0.0,0.111,0.522,87.501,168765.0
